website,full_name,full_bio,age,hometown,education,experience,photo_url
http://alvinneffdds.com/about-us/team,Dr. Alvin W. Neff,Alvin W. Neff DDS General and Cosmetic Dentistry,,"Rogers, AR",,,
http://alwaysharmonydental.com/team,Michelle Hillam,The qualities of excellent communication and trust form part of our commitment to you and I have carefully chosen a great team of people.,,,,,
http://alwaysharmonydental.com/team,Maria Welsh,"Committed to delivering dentistry of the highest quality, Maria achieved numerous awards over Europe and United States. Now he is in DentiCare.",,,,,
http://alwaysharmonydental.com/team,Roger Burton,"Emphatic and enjoying treating a wide range of patients, including children, oral hygiene and education is important to me as to my patients.",,,,,
http://alwaysharmonydental.com/team,Brad Wilson,Uniquely deploy cross-unit benefits with wireless testing procedures. Build full backward compatible relationships.,,,,,
http://alwaysharmonydental.com/team,Trixie Payton,Capitalize on low hanging fruit to identify a ballpark value added activity to beta test clickthroughs from users.,,,,,
http://alwaysharmonydental.com/team,Kristin Yang,Collaboratively administrate empowered markets via plug-and-play networks after installed base benefits.,,,,,
http://alwaysharmonydental.com/team,Josh Scott,Holisticly predominate extensible testing procedures for reliable supply chains top line service cutting edge deliverables.,,,,,
http://alwaysharmonydental.com/team,Michelle Orton,Distinctively exploit optimal alignments for intuitive bandwidth. Quickly coordinate e-business applications.,,,,,
http://alwaysharmonydental.com/team,Jessica Bright,Dynamically target high-payoff intellectual capital for customized technologies and processes.,,,,,
https://alysiaalfanodmd.square.site/meet-the-dentist,,,,,,,
http://amazingsmilefl.com/about/team,Dr. Evelyn Clemente,"Originally from Peru and with an international background, Dr. Evelyn Clemente graduated at the top of her class from Universidad Peruana Cayetano Heredia in Lima, Peru in 1997. She first had her Dental Hygientist license in Florida and later She pursued a two years International Dental Program graduating with a Cum Laude Honors at University of Buffalo, NY . During her academic career she has emphasized the importance of research and evidence based technology. She has been always up to date with the new technology and continuing education. ​ Dr. Clemente has decided to combine her experiences and create Amazing Smile to serve families with a profoundly educational and earth-friendly perspective. She offers a very unique approach to oral care for the entire family. Amazing Smile is a facility that specializes in general dental care for children, adolescents and adults. Our office is patient-friendly, our practice featuring digital x-rays (significantly less radiation than conventional film x-rays), and a warm, comfortable atmosphere. ​ Dr.Clemente is the mother of Evelyn Carolina and Veronica Michelle ages 9 and 7. She fell in love with Sanford and its community while on a road trip to different areas of Central Florida and decided this was where she wanted to raise her daughters. She is a fan of the outdoors, the ocean and a diligent Zumba dancer. Dr. Clemente loves to listen to music, run, swim and be outdoors with her daughters and her Mini Schnauzer, Fido. Dr. Clemente has a positive outlook towards life, she is passionate about her profession, loves to smile, laugh and help others in any way she can. Come meet Dr. Clemente and become part of the Amazing Smile Family!",,Sanford,"Graduated at the top of her class from Universidad Peruana Cayetano Heredia in Lima, Peru in 1997. Later pursued a two years International Dental Program graduating with a Cum Laude Honors at University of Buffalo, NY.",Emphasized the importance of research and evidence based technology. Up to date with new technology and continuing education.,
http://amberdentalcare.com/our-team,,,,,,,
http://amcdentalcare.com/team,,,,,,,
http://americandentalcare.us/team,,,,,,,
https://www.amiabledentalcare.com/meet-the-team/,Dr. Padma Rageer,,,,,,
http://amishapateldmd.com/meet-the-team/,"Amisha V. Patel, DMD","Fremont Dentists, Dr. Amisha V. Patel provides general, restorative & cosmetic dentistry and offer services that include: Teeth Cleaning, Root Canal Therapy, Childrens Dentistry, Fillings, Crowns, Veneers,Dental Implants & Emergency Dentistry. Welcoming patients from the East Bay communities of Fremont, Milpitas, Newark & Union City, CA.",,"Fremont, CA",,,
http://ammondental.com/about-us/team,Dr. Brad Oswald,"Dr. Brad Oswald is a family oriented dentist with a strong preventative philosophy- he places an emphasis on prevention and uses materials and techniques that research has shown to be the most effective and long lasting. He feels that the best dental treatment is done in a friendly environment with kindness, courtesy and patience. Dr. Oswald continues to further his education by attending continuing education courses, seminars, and workshops every few months. Brad and his wife Kris are originally from the area. After graduating from Creighton University, they quickly moved back and now have 5 kids who are active in the community. Dr. Oswald has been serving the dental needs of Southeast Idaho since 1996. He loves to be as current as possible with the latest research, equipment, and techniques in order to provide the best quality of care possible for his patients.",,,Creighton University,Serving the dental needs of Southeast Idaho since 1996.,
https://www.andersonkidsdentistry.com/meet-dr-o,"Nassim F. Olabi, DDS, MSD","Dr. Olabi was born in Cameroon, Africa, raised in the country of Lebanon, then moved to the United States at the age of 13. He graduated from Iowa’s Dowling High School then received a Bachelors Degree in business and soccer scholarship from Grand View College in Des Moines. After graduation he relocated to Cleveland, Ohio to play professional soccer for the next 8 years in the National Professional Soccer League and the Continental Indoor Soccer League. Dr. Olabi was inducted into the Soccer Hall of Fame at Grandview University. Also, he worked as a soccer coach for children ages 5-14. After retiring from soccer, Dr. Olabi moved to Indianapolis and obtained his Doctor of Dental Surgery Degree from the Indiana University School of Dentistry and completed a General Practice Residency at Wishard Memorial Hospital. His passion for helping children inspired him to continue his studies at Riley Hospital for Children where he received his Certificate in Pediatric Dentistry and his Masters Degree in Pediatric Dentistry. Dr. Olabi is also a graduate of Progressive Orthodontic Seminars and is currently enrolled in pediatric orthodontic courses through Gerber Orthodontics. Currently, Dr. Olabi serves as an adjunct faculty and assistant clinical professor in the Pediatric Dentistry Department at the Indiana University School of Dentistry. He is an active member of the American Academy of Pediatric Dentistry, the American Dental Association, the Indiana Dental Association and the Chicago Dental Society. Dr. Olabi speaks multiple languages including Spanish, French, and Arabic.",,"Cameroon, Africa; Lebanon; Indianapolis, IN",Bachelors Degree from Grand View College; Doctor of Dental Surgery Degree from Indiana University School of Dentistry; Certificate in Pediatric Dentistry; Masters Degree in Pediatric Dentistry; Graduate of Progressive Orthodontic Seminars; currently enrolled in pediatric orthodontic courses through Gerber Orthodontics.,Professional soccer player for 8 years; adjunct faculty and assistant clinical professor in Pediatric Dentistry Department.,
https://www.andykaudentist.com/meet-us,"Andy Kau, DDS","Dr. Kau is methodic, fast, using new technology, while keeping the heart of old dentistry. I recommend him without reservation.",,Monrovia CA,UCLA BS Microbio/Molecular Genetics: 1993-1997 NYU College of Dentistry: 1999-2003 Charles Drew University of Medicine and Science GPR: 2003-2004,,
http://angelahunterdds.com/our-practice/meet-the-team/,"Angela H. Hunter, DDS","Dr. Hunter attended UC Berkeley, where she received a BA in Genetics. She received her DDS degree from Case Western Reserve University in Cleveland, Ohio. Upon her return to the Bay Area, she taught DAU on the clinic floor at UCSF Dental School, before settling into her private practice in Livermore, and motherhood. At first, she practiced dentistry in Livermore on a part time basis, in order to raise her sons. During their childhood, she was active volunteering for the local pre-schools and elementary schools, Little League, and Cub Scouts. Professionally, she has also volunteered for Expanding Your Horizons, and LCDC. She has always pursued continuing education classes avidly. From 1994 to 1996 she attended the UCSF Miniresidency in Orofacial Pain. In 1996, having passed the board exams of the American Board of Orofacial Pain, she became a Diplomate of the American Board of Orofacial Pain. She then went on to serve on the exam committee for that organization, helping to write questions for future board exams. She continues to attend both high level general dentistry classes and orofacial pain meetings throughout the country. Now that her sons are grown, she has turned her full attention to providing high quality dental care and the treatment of orofacial pain to the Livermore community. In her new, state-of-the-art facility she is able to practice full time, including Saturday hours. Professional Memberships: American Academy of Orofacial Pain (fellow) American Dental Association California Dental Association Southern Alameda County Dental Association Civic Memberships: Livermore Chamber of Commerce Livermore Downtown Association Certification: Diplomate, American Board of Orofacial Pain",,Livermore,BA in Genetics from UC Berkeley; DDS from Case Western Reserve University,Practiced dentistry part time in Livermore; Taught DAU on clinic floor at UCSF Dental School; Volunteered for various organizations; Attended UCSF Miniresidency in Orofacial Pain; Diplomate of the American Board of Orofacial Pain; Continues to attend high level dentistry classes.,
http://angeldentalgroup.com/team,,,,,,,
https://www.angelortho.com/meet-dr-angelici,Dr. Angelici,"As an orthodontist, I am most passionate about working with people of all ages, from all walks of life. I enjoy meeting new people and hearing about their lives and experiences. Everyone has stories to tell, and I appreciate what my patients share with me. Our conversations enrich my life. I am thankful for the joy patients bring to me and hope I give them the same. I have practiced orthodontics for over 30 years. My father was a general dentist and I went to work in his office when I was in 6 th grade. I enjoyed it so much that I decided I wanted to become a dentist. Then I had my braces put on and thought, “This is even better!” I went through a lot of changes during my orthodontic experience. I grew as a person, my personality developed, and my self-esteem blossomed. I knew that my appearance changed, and that strengthened my confidence. By the time my braces were removed, I had a smile I really loved, and couldn’t wait to share it with the world! Now I help people as they go through the same transformation. Being part of that and seeing people’s happiness with their new smiles makes this the most amazing profession! Education Bachelor of Science in biology – University of California at Irvine Doctorate of Dental Medicine – University of Pittsburgh School of Dental Medicine Master of Dental Science – University of Pittsburgh School of Dental Medicine I love learning and never want to stop. I want to keep making myself better and finding the best new approaches to benefit my patients. Throughout the year I take a lot of continuing education, through study groups as well as attending meetings, lectures, and seminars. This keeps me up to date on the latest developments and ensures I am providing the best treatment and most beautiful smiles. Professional Memberships American Association of Orthodontists Academy for Orthodontic Excellence Pacific Coast Society of Orthodontists American Dental Association California Dental Association Orange County Dental Society Beyond the Practice I grew up in Huntington Beach, lived in Pennsylvania during dental school and my postgraduate orthodontic training, then moved to back to Orange County. I’ve lived in Fountain Valley for more than 30 years and have raised my son Jay here. He graduated from Hiram College in Ohio, where he played football for four years. We have a Papillon dog, Kei, who’s a bright light in our home. When not in the office, I volunteer with the Fountain Valley Community Foundation and enjoy time with loved ones. I also like to travel, golf with Jay, scuba dive, and am an avid scrapbooker.",,Huntington Beach,Bachelor of Science in biology – University of California at Irvine Doctorate of Dental Medicine – University of Pittsburgh School of Dental Medicine Master of Dental Science – University of Pittsburgh School of Dental Medicine,over 30 years,
https://www.angelsmiledentalcare.com/meet-dr-baranovsky.html,"Vasyl M Baranovsky, DDS","Dr. Baranovsky has been practicing dentistry for nearly 30 years now, and there’s nothing he enjoys more than restoring his patients’ confidence and simply making them happy through the high-quality care he provides. To learn more about his background, keep reading below: Why Did You Decide to Become a Dentist? Dr. Baranovsky originally planned to become a medical doctor, but he found himself very curious about the world of dentistry. Eventually, he chose to explore a career in oral healthcare further – and he hasn’t looked back since! Today, he still loves his life and the profession he chose all those years ago. Where Did You Study Dentistry? Originally from Ukraine, Dr. Baranovsky attended Zhytomyr Medical College. He also completed his doctorate and a residency in prosthodontics at Ivano-Frankivsk Medical Institute in Ukraine before receiving his degree in dentistry at the University of Illinois at Chicago. He continues to be passionate about continuing education and has completed courses in dental implants through the ATC Implant Institute and the Hiossen Dental Implant Research & Education Center. He is currently a member of the following organizations: American Dental Association Illinois Dental Association Academy of General Dentistry Chicago Dental Society Outside of the Dental Office, What Do You Like to Do? Dr. Baranovsky and his wife Irina have a daughter and a son. When he isn’t busy at the dental office, his personal hobbies include hiking, going on long walks, skiing, and educating others.",,Ukraine,Zhytomyr Medical College; Ivano-Frankivsk Medical Institute; University of Illinois at Chicago,Nearly 30 years,
https://www.angelsmiledentalcare.com/meet-dr-baranovsky.html,"Marta Kmit, DMD",,,,,,
https://www.angelsmiledentalcare.com/meet-dr-baranovsky.html,"Simona Pilveli, DMD",,,,,,
https://www.angelsmiledentalcare.com/meet-dr-baranovsky.html,"Benas Jakubauskas, DMD",,,,,,
https://www.angelsmiledentalcare.com/meet-dr-baranovsky.html,"Matthew Tokarski, DMD, MS",,,,,,
https://www.annakaridasdds.com/meet-the-doctor,Anna Karidas D.D.S.,"Dr. Karidas D.D.S. is a 1989 graduate of NYU, College of Dentistry . She completed her residency in 1990 also at NYU. Upon completion of her residency Dr. Karidas opened her practice that same year. She continues her education attending numerous seminars and dental conventions. These include the most recent advances in preventative, restorative, cosmetic dentistry, digital radiography and the use of a hard and soft tissue laser called the Waterlase MD. Dr. Karidas is a member of the American Dental Association , The Academy of General Dentistry , The CT and NY State Dental Association , The Academy of Equilibration Society, The International Congress of Oral Implants , and The Pankey Institute .",,"Stamford, CT","1989 graduate of NYU, College of Dentistry",Completed residency in 1990 at NYU. Opened practice same year. Attends numerous seminars and dental conventions.,
http://annasmiles.com/team,Anna Ostrovsky DMD,,,,,,
http://anthemfamilydentist.com/team,,,,,,,
https://www.aosmiles.com/meet-the-team,Dr. Benjamin Larrabee,"When Dr. Larrabee founded Advanced Orthodontics in 2005, he had a vision: create an orthodontic practice where clinical excellence and genuine care go hand in hand. Today, that vision has earned us recognition as one of Phoenix’s Top Workplaces and made us the Valley’s trusted choice for orthodontic care. After graduating in the top 5% of his class at the prestigious University of Michigan Dental School (Go Blue!), Dr. Larrabee pursued his Masters in Orthodontics at Marquette University’s renowned two-year program. This elite training exposed him to the most advanced approaches in orthodontics, setting the foundation for his commitment to innovative care. Dr. Larrabee’s dedication to excellence shows in every smile he creates. As a Blue Diamond+ Top 1% Invisalign Provider (top 1% nationwide) and a 10-time recipient of Phoenix Magazine’s Top Doc award, he brings advanced expertise in Roth Williams techniques and specialized training in occlusion and TMJ treatment to every patient. Beyond creating beautiful smiles, Dr. Larrabee is passionate about giving back. You’ll find him supporting Phoenix Children’s Hospital, the Crohn’s and Colitis Foundation of America, and cheering on his patients at their extracurricular activities. When he’s not transforming smiles, he enjoys spending time with his wife Carly and their three children – Luke, Will, and Farrah – often coaching their sports teams and enjoying the Arizona sunshine they traded Chicago’s winters for.",,,"Top 5% Graduate, University of Michigan Dental School, 2001 Masters in Orthodontics, Marquette University, 2003 Certified Specialist in Roth Williams, Occlusion, and TMJ Treatment Diamond+ Elite Invisalign Provider (Top 1% Nationwide)",10-Time Phoenix Magazine Top Doc Award Winner,
https://cicerosmiledental.com/meet-the-doctors/,Suhel R. Dukanwala,"Dr. Suhel Dukanwala is General Dentist. He was born and raised in India. He received his Bachelor of Dental Surgery degree from Bangalore, India in 2010. After completing dental school, Dr. Dukanwala started working with Non profit charitable hospital serving underprivileged people, and Working closely with many specialists as team. He moved to united states in October 2011. Initially he worked as a dental assistant in united states for 3 years . Later in 2015 he started International Dental Degree Program at the University of Illinois at Chicago, earned his Doctor of Dental medicine degree 2017.Dr Dukanwala is very passionate about delivering excellent patient care in cheer friendly environment. Dr. Dukanwala is an active member of the Academy of General Dentistry, the American Dental Association, the Chicago Dental Society and the Illinois State Dental Society. Dr. Dukanwala constantly strives to learn more, updating his knowledge in dentistry through CE courses and applying them to everyday practice to provide the best possible care for his patients. Dr. Dukanwala is fluent in English, Urdu, Hindi language. In his free time he enjoys playing sports (volleyball, cricket, badminton). He also enjoys hiking and exploring new places.",,India,"Bachelor of Dental Surgery degree from Bangalore, India in 2010; Doctor of Dental medicine degree from University of Illinois at Chicago, earned in 2017.","After completing dental school, Dr. Dukanwala started working with Non profit charitable hospital serving underprivileged people; worked as a dental assistant in united states for 3 years; started International Dental Degree Program at the University of Illinois at Chicago, earned his Doctor of Dental medicine degree in 2017. Dr. Dukanwala is an active member of the Academy of General Dentistry, the American Dental Association, the Chicago Dental Society and the Illinois State Dental Society.",
https://cicerosmiledental.com/meet-the-doctors/,Parth Patel,"Dr. Patel has a passion for dentistry and a commitment to help all patients achieve beautiful and healthy smile. He takes time with each patient to get to know you as an individual, striving for dental care that is tailored to your unique needs and goals. Dr. Patel received his Bachelor of dental surgery from Hemchandracharya North Gujarat University, India in 2011. After coming to the United States, He obtained his Doctor Of Dental Medicine (DMD) from University of Illinois At Chicago, College of Dentistry.He has since committed himself to providing only the finest dental care. He worked for three group dental practices gaining valuable experience before opening his first clinic in 2020. He is an active member of the American Dental Association, Illinois State Dental Society and Chicago Dental Society. He likes to participate in many continuing education opportunities and prides himself on staying current with the latest research and trends. He is always striving to improve his delivery of dentistry to patients and welcomes the interaction with patients and their families. Dr. Patel enjoys working in all areas of general dentistry including cosmetic dentistry, oral surgery and root canal treatment.His passion for dentistry and experience with diverse crowds helps him practice dentistry with comfort and his easy going nature helps patients to be comfortable throughout the procedures.He is fluent in English, Gujarati, Hindi language. From disease prevention to replacing missing teeth with dental implants, Dr. Patel provides the dental care you need in a caring manner. Join our growing dental family in Cicero and experience the difference that a visit to Cicero Smile Dental can make in your oral health care.",,,"Bachelor of dental surgery from Hemchandracharya North Gujarat University, India in 2011; Doctor Of Dental Medicine (DMD) from University of Illinois At Chicago, College of Dentistry.","worked for three group dental practices gaining valuable experience before opening his first clinic in 2020; active member of the American Dental Association, Illinois State Dental Society and Chicago Dental Society.",
https://www.apopkadentalart.com/meet-the-doctor,"Dr Lyne Sy Tangco, DDS","Lyne Sy Tangco, DDS graduated from The University of the East in the Philippines, in 1986. Dr. Sy Tangco took her Florida Boards in 1995, and worked as an associate in Miami. Dr. Sy Tangco then moved to Orlando and worked as an assosicate with Dr. Chavez until she purchased the practice in 2003. Once you meet Dr. Lyne Sy Tangco, you can see why she’s so popular with her patients. Her remarkable proficiency is perfectly complemented by her warm personality. Whatever your dental need is, you can rest assured that Dr. Lyne Sy Tangco is qualified with her 20 years of practiced dentistry experience. Dr. Sy Tangco is a member of the Academy of Cosmetic Dentistry. Accepting New Patients!",,,The University of the East in the Philippines,20 years of practiced dentistry experience,
https://www.apuydentistry.com/office-info/our-staff,,,,,,,
http://aquadentalboynton.com/about-us/meet-dr-rachel-quevedo/,Dr. Fernando Quevedo,,,,,,
http://aquadentalboynton.com/about-us/meet-dr-rachel-quevedo/,Dr. Rachel Quevedo,"Meet Dr. Rachel Quevedo - Boynton Beach, FL Meet Dr. Rachel Quevedo Schedule Now Dr. Rachel Quevedo DDS, MPH Originally from Michigan, Dr. Rachel Walker-Quevedo moved to South Florida at an early age where she completed her Bachelor’s in Biological Science and Master’s in Public Health at Florida International University. She pursued her education at the prestigious New York University where she earned her Doctor of Dental Surgery (DDS) degree. She is a general and cosmetic dentist who enjoys providing personalized care and life-changing results in a gentle manner. Her passion for esthetics drove her to receive advanced training in Botox and dermal fillers through the American Academy of Facial Esthetics (AAFE). Through her endless continuing education, she ensures patients receive the latest and most effective treatment to maintain optimal oral health. During her free time, she enjoys pilates, horseback riding, and traveling.",,Michigan,"Bachelor’s in Biological Science and Master’s in Public Health at Florida International University, Doctor of Dental Surgery (DDS) degree from New York University.",General and cosmetic dentist who enjoys providing personalized care and life-changing results in a gentle manner.,
http://archsmile.com/meet-the-doctor,Aurelius Archie,"Dr. Archie, a passionate advocate for aesthetic dentistry, brings a unique blend of expertise and compassion to his practice. With a solid foundation in healthcare, having graduated with a degree in Pharmacy from Xavier University, Dr. Archie's journey took a transformative turn when he discovered his calling in dentistry. He earned his dental degree from Howard University School of Dentistry, where he honed his skills and nurtured his passion for creating beautiful smiles. Inspired by the dedication of his mentor, Dr. Leonard Breda, a beloved small-town dentist renowned for his commitment to enhancing the smiles of his patients, Dr. Archie embarked on a mission to carry forward this legacy of smile development. Dr. Breda's influence instilled in him a deep sense of responsibility towards his patients' aesthetic needs and aspirations. Driven by a desire to make a tangible difference in people's lives, Dr. Archie actively engages with his community beyond the confines of his practice. He actively participates in community health fairs, offering his expertise and guidance to those in need. Moreover, Dr. Archie serves as a mentor to high school and college-aged students, sharing his knowledge and inspiring the next generation of dental professionals. Dr. Archie's foray into the realm of esthetic dentistry was propelled by his genuine desire to address the evolving needs of his patients. Recognizing the profound impact that a beautiful smile can have on one's confidence and self-esteem, he delved deeper into the intricacies of aesthetic dental procedures. Equipped with a keen eye for detail and a commitment to excellence, Dr. Archie endeavors to exceed his patients' expectations with each smile transformation. With Dr. Archie, you can expect not just exceptional dental care, but a personalized journey towards achieving the smile of your dreams. Whether it's through cosmetic enhancements, restorative treatments, or comprehensive smile makeovers, Dr. Archie is dedicated to helping you unlock your true smile potential and radiate confidence from within.",,Stockbridge,"Xavier University, Howard University School of Dentistry",,
http://ariafamilydental.com/our-practice/meet-the-team/,Dr. Dulabh,"Barry V. &quot;I have consulted Aria Dental on several occasions. I wanted to compliment him on keeping my appointment on time with no sitting around and waiting for the Doctor. For this he gets 5 STARS for being Reliable and very Knowledgeable. Thanks Again! "" Richard D. &quot;I hate going to the dentist; but Dr. Dulabh is the exception! He is such a professional when it comes to dentistry. I highly recommend him to all my family and friends. If you are looking for a new DENTIST; look no further. You won't be disappointed."" Timea T. &quot;If you're looking for a Great Dentist. Check out Dr. DULABH. Nice office and staff. I highly recommend."" Elaina H. 2025 Aria Family Dental Welcome Our Practice Meet The Doctor Meet The Team Leave a Review Testimonials Patient Information Financing Dental Videos FAQs Procedures Cleanings & Prevention Intraoral Cameras Digital X-Rays Fluoride Treatment Panoramic X-rays Dental Exams & Cleanings Dental X-Rays Home Care How to Properly Brush & Floss Cosmetic Dentistry ClearCorrect Opalescence® Teeth Whitening Composite Fillings Porcelain Crowns (Caps) Porcelain Fixed Bridges Porcelain Veneers Teeth Whitening Periodontal Disease What is Periodontal (Gum) Disease? Diagnosis Treatment Maintenance Restorations Inlay Restorations Onlay Restorations Composite Fillings Crowns (Caps) Dental Implants Dentures & Partial Dentures Fixed Bridges Root Canal Therapy Periodontics Periodontal Scaling & Root Planing Dental Emergencies Prosthodontics Crowns (Caps) Dental Implants Dentures & Partial Dentures Fixed Bridges Porcelain Veneers Appointments",,,,,
http://arizonabraces.com/about-us/team,,,,,,,
https://www.arkansasfamilydental.com/the-team,Samaria Mascagni,"Dr. Samaria Mascagni dreamed of creating a place where people are anxiety-free, comfortable, and never feel like a number. An Arkansas native, she opened Arkansas Family Dental to build a team culture that would impact her community and make a difference in the lives of each person who walked through their doors. She loves hearing from patients around town that they love the AFD vibes and actually enjoy coming to the dentist and getting to hang out with our team. Education She received her Bachelor of Science in Microbiology from the University of Arkansas. Pursuing dentistry, she graduated from the University of Tennessee Health Science Center College of Dentistry, earning her Doctor of Dental Surgery degree. Memberships & Certifications American Dental Association Arkansas State Dental Association Central District Dental Society Pierre Fauchard Academy Implant and All-On-X Certified Platinum Invisalign® Provider American Academy of Facial Esthetics Botox & Filler Certified Home Life Dr. Mascagni has two children: her son, Paxton, and daughter, Avery. She enjoys cooking, hiking, vacationing, and spending time with family and friends. Her other hobbies include painting, drawing, and decorating.",,"Little Rock, AR",Bachelor of Science in Microbiology from the University of Arkansas; Doctor of Dental Surgery degree from the University of Tennessee Health Science Center College of Dentistry.,,
https://www.arkansasfamilydental.com/the-team,Kimberly Pollard,"Dr. Kimberly Pollard followed in her father’s footsteps to dentistry. She grew up watching him grow deep relationships with his patients and it inspired her to do the same. Providing comfortable care, she strives to help her patients feel at ease and at home. She believes in the importance of preventative dentistry and loves keeping her patients in optimal oral health. Education From Conway, Arkansas, Dr. Pollard attended Hendrix College and received her Bachelor of Arts in Biology with a Minor in Psychology. She earned her Doctor of Dental Surgery degree from the University of Tennessee Health Science Center College of Dentistry. Memberships & Certifications American Dental Association Arkansas State Dental Association Central District Dental Society Platinum Invisalign® Provider Botox & Filler Certified Home Life Dr. Pollard lives in Little Rock and loves spending family time with her partner (Michael), their two sons, and their pets. She is passionate about animal rescue and enjoys playing with all the cute animals. You can also find her spending time with family, traveling to new places, and reading a good book.",,"Little Rock, AR",Bachelor of Arts in Biology with a Minor in Psychology from Hendrix College; Doctor of Dental Surgery degree from the University of Tennessee Health Science Center College of Dentistry.,,
https://www.arkansasfamilydental.com/the-team,Joshua Ludford,"Dr. Joshua Ludford treats all his patients like they’ll be sitting across from him at the family Christmas party. Guided by compassion, respect, and comfort, he truly cares for each person that sits in his chair. He stays up to date with progressive techniques, the latest products, and the newest equipment by attending yearly dental conventions to provide his patients with the best. Education Raised in Conway, Arkansas, Dr. Ludford attended the University of Arkansas where he received his Bachelor of Science in Biology. He graduated from the University of Tennessee Health Science Center College of Dentistry earning his Doctorate in Dental Surgery. Memberships & Certifications Central District Dental Society Arkansas State Dental Association American Dental Association Platinum Invisalign® Provider Implant & All-on-X Certifications Home Life Dr Ludford loves exploring the outdoors and spending time with family and friends.",,"Conway, AR",Bachelor of Science in Biology from the University of Arkansas; Doctorate in Dental Surgery from the University of Tennessee Health Science Center College of Dentistry.,,
https://www.arkansasfamilydental.com/the-team,Sarah King,"Dr. Sarah King is passionate about the art of dentistry. She loves the blending of art and science to create beautiful smiles. With a heart for anxious patients, she strives to make even the most nervous patients feel calm and comfortable. Education A Conway, Arkansas native, Dr. King attended the University of Central Arkansas and graduated from the Schedler Honors College with a Bachelor of Science in Biology. She went on to complete her Doctorate in Dental Surgery at the University of Tennessee College of Dentistry. Memberships & Certifications American Dental Association Arkansas State Dental Association Central District Dental Society Implant Certified Aesthetic Medical Educators Botox Certified Platinum Invisalign® Provider Home life Living in Little Rock, Dr. King loves spending time with her husband, Ethan, and their three rescue dogs. She also enjoys traveling to new places, warm days on the golf course, and hanging out with family and friends.",,"Little Rock, AR",Bachelor of Science in Biology from the University of Central Arkansas; Doctorate in Dental Surgery at the University of Tennessee College of Dentistry.,,
https://www.arkansasfamilydental.com/the-team,Camella Card,"Dr. Camella Card loves taking the time to truly get to know her patients. Compassion leads the way for top-tier care that makes you feel respected and valued. She creates personalized treatment plans with leading edge solutions to meets your unique needs. Education Dr. Card received her Bachelor of Science in Chemistry from Louisiana Tech University. She is a Phi Mu alumna and was the drum major of the Louisiana Tech Band of Pride for three years. Continuing her education, she earned her Doctor of Dental Surgery degree from the University of Tennessee Health Science Center College of Dentistry. Memberships & Certifications American Dental Association Arkansas State Dental Association IV Sedation Provider Platinum Invisalign® Provider Central District Dental Society Home Life Born and raised in Magnolia, Arkansas, Dr. Card is excited to be in Central Arkansas and close to many friends and family members. She loves music and enjoys going to concerts and spending time outdoors with her wife, their son, and pets. You may also find her cooking a delicious meal, drawing something beautiful, or playing a tune on the piano.",,"Magnolia, AR",Bachelor of Science in Chemistry from Louisiana Tech University; Doctor of Dental Surgery degree from the University of Tennessee Health Science Center College of Dentistry.,,
https://www.arkansasfamilydental.com/the-team,Chris Eastburn,"A native of Arkansas, hailing from Hot Springs, Dr. Chris Eastburn discovered his passion for dentistry early on from his great grandfather (a dentist for 52 years). He watched his great grandfather grow deep relationships and impact the lives of so many people in the community. He strives to continue that legacy of care led by trust and compassion. Education Dr. Eastburn pursued his academic journey at Arkansas Tech University, balancing his studies in biomedical biology with football as a Wonder Boy. Following his undergraduate studies, he expanded his expertise with a master’s in business administration before achieving his Doctor of Dental Medicine from A.T. Still Missouri School of Dentistry and Oral Health in St. Louis. Memberships & Certifications American Dental Association Arkansas State Dental Association Central District Dental Society Platinum Invisalign® Provider Home life Dr. Eastburn enjoys hunting, camping, golfing, and sharing movie nights with his wife, Mallory, and their two beloved cats.",,"Hot Springs, AR",Bachelor's degree from Arkansas Tech University; master's in business administration; Doctor of Dental Medicine from A.T. Still Missouri School of Dentistry and Oral Health.,,
